doc_id,task,row_key,column,field_type,value_correct
D072,T3,2567-ศษ-866,กลุ่มเป้าหมาย,รายการ,แรงงานนอกระบบ
D072,T3,2567-ศษ-866,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D072,T3,2567-ศษ-866,หมายเหตุ,ข้อความ,
D072,T3,2567-ศษ-381,รหัสกิจกรรม,ข้อความ,2567-ศษ-381
D072,T3,2567-ศษ-381,ชื่อกิจกรรม,ข้อความ,โครงการจัดประชุมแผนพัฒนาท้องถิ่นห้าปี
D072,T3,2567-ศษ-381,หน่วยงานรับผิดชอบ,ข้อความ,เทศบาลตำบลแม่ริม
D072,T3,2567-ศษ-381,งบจัดสรร,เงินบาท,391000
D072,T3,2567-ศษ-381,เบิกจ่าย,เงินบาท,342500
D072,T3,2567-ศษ-381,จำนวนผู้เข้าร่วม,จำนวนนับ,127
D072,T3,2567-ศษ-381,กลุ่มเป้าหมาย,รายการ,ผู้สูงอายุ
D072,T3,2567-ศษ-381,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D072,T3,2567-ศษ-381,หมายเหตุ,ข้อความ,
D072,T3,2567-ศษ-826,รหัสกิจกรรม,ข้อความ,2567-ศษ-826
D072,T3,2567-ศษ-826,ชื่อกิจกรรม,ข้อความ,โครงการจัดเก็บข้อมูลกลุ่มวิสาหกิจชุมชน
D072,T3,2567-ศษ-826,หน่วยงานรับผิดชอบ,ข้อความ,เทศบาลตำบลแม่ริม
D072,T3,2567-ศษ-826,งบจัดสรร,เงินบาท,307500
D072,T3,2567-ศษ-826,เบิกจ่าย,เงินบาท,175500
D072,T3,2567-ศษ-826,จำนวนผู้เข้าร่วม,จำนวนนับ,194
D072,T3,2567-ศษ-826,กลุ่มเป้าหมาย,รายการ,ครัวเรือนยากจน
D072,T3,2567-ศษ-826,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D072,T3,2567-ศษ-826,หมายเหตุ,ข้อความ,
D072,T3,2567-สธ-294,รหัสกิจกรรม,ข้อความ,2567-สธ-294
D072,T3,2567-สธ-294,ชื่อกิจกรรม,ข้อความ,กิจกรรมตรวจเยี่ยมระบบประปาหมู่บ้าน
D072,T3,2567-สธ-294,หน่วยงานรับผิดชอบ,ข้อความ,เทศบาลตำบลแม่ริม
D072,T3,2567-สธ-294,งบจัดสรร,เงินบาท,678500
D072,T3,2567-สธ-294,เบิกจ่าย,เงินบาท,448500
D072,T3,2567-สธ-294,จำนวนผู้เข้าร่วม,จำนวนนับ,42
D072,T3,2567-สธ-294,กลุ่มเป้าหมาย,รายการ,กลุ่มวิสาหกิจชุมชน
D072,T3,2567-สธ-294,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D072,T3,2567-สธ-294,หมายเหตุ,ข้อความ,
D073,T3,2567-ศษ-248,รหัสกิจกรรม,ข้อความ,2567-ศษ-248
D073,T3,2567-ศษ-248,ชื่อกิจกรรม,ข้อความ,กิจกรรมอบรมเชิงปฏิบัติการการท่องเที่ยวโดยชุมชน
D073,T3,2567-ศษ-248,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D073,T3,2567-ศษ-248,งบจัดสรร,เงินบาท,334500
D073,T3,2567-ศษ-248,เบิกจ่าย,เงินบาท,282000
D073,T3,2567-ศษ-248,จำนวนผู้เข้าร่วม,จำนวนนับ,37
D073,T3,2567-ศษ-248,กลุ่มเป้าหมาย,รายการ,แกนนำสุขภาพประจำครอบครัว
D073,T3,2567-ศษ-248,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-ศษ-248,หมายเหตุ,ข้อความ,
D073,T3,2567-สค-648,รหัสกิจกรรม,ข้อความ,2567-สค-648
D073,T3,2567-สค-648,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดประชุมเศรษฐกิจฐานราก
D073,T3,2567-สค-648,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D073,T3,2567-สค-648,งบจัดสรร,เงินบาท,164000
D073,T3,2567-สค-648,เบิกจ่าย,เงินบาท,150000
D073,T3,2567-สค-648,จำนวนผู้เข้าร่วม,จำนวนนับ,95
D073,T3,2567-สค-648,กลุ่มเป้าหมาย,รายการ,แกนนำสุขภาพประจำครอบครัว
D073,T3,2567-สค-648,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-สค-648,หมายเหตุ,ข้อความ,
D073,T3,2567-สธ-251,รหัสกิจกรรม,ข้อความ,2567-สธ-251
D073,T3,2567-สธ-251,ชื่อกิจกรรม,ข้อความ,กิจกรรมบำรุงรักษาศูนย์พัฒนาเด็กเล็ก
D073,T3,2567-สธ-251,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D073,T3,2567-สธ-251,งบจัดสรร,เงินบาท,324500
D073,T3,2567-สธ-251,เบิกจ่าย,เงินบาท,285000
D073,T3,2567-สธ-251,จำนวนผู้เข้าร่วม,จำนวนนับ,31
D073,T3,2567-สธ-251,กลุ่มเป้าหมาย,รายการ,ผู้ค้าในตลาดสด
D073,T3,2567-สธ-251,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-สธ-251,หมายเหตุ,ข้อความ,
D073,T3,2567-ศษ-369,รหัสกิจกรรม,ข้อความ,2567-ศษ-369
D073,T3,2567-ศษ-369,ชื่อกิจกรรม,ข้อความ,กิจกรรมบำรุงรักษากลุ่มวิสาหกิจชุมชน
D073,T3,2567-ศษ-369,หน่วยงานรับผิดชอบ,ข้อความ,กศน.อำเภอเมือง
D073,T3,2567-ศษ-369,งบจัดสรร,เงินบาท,849500
D073,T3,2567-ศษ-369,เบิกจ่าย,เงินบาท,504000
D073,T3,2567-ศษ-369,จำนวนผู้เข้าร่วม,จำนวนนับ,192
D073,T3,2567-ศษ-369,กลุ่มเป้าหมาย,รายการ,ผู้นำศาสนา
D073,T3,2567-ศษ-369,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-ศษ-369,หมายเหตุ,ข้อความ,
D073,T3,2567-ศษ-636,รหัสกิจกรรม,ข้อความ,2567-ศษ-636
D073,T3,2567-ศษ-636,ชื่อกิจกรรม,ข้อความ,กิจกรรมจัดทำแผนการเกษตรปลอดภัย
D073,T3,2567-ศษ-636,หน่วยงานรับผิดชอบ,ข้อความ,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอเมือง
D073,T3,2567-ศษ-636,งบจัดสรร,เงินบาท,294500
D073,T3,2567-ศษ-636,เบิกจ่าย,เงินบาท,231500
D073,T3,2567-ศษ-636,จำนวนผู้เข้าร่วม,จำนวนนับ,182
D073,T3,2567-ศษ-636,กลุ่มเป้าหมาย,รายการ,ประชาชนทั่วไป
D073,T3,2567-ศษ-636,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-ศษ-636,หมายเหตุ,ข้อความ,
D073,T3,2567-สค-535,รหัสกิจกรรม,ข้อความ,2567-สค-535
D073,T3,2567-สค-535,ชื่อกิจกรรม,ข้อความ,โครงการตรวจเยี่ยมการจัดการน้ำเสียชุมชน
D073,T3,2567-สค-535,หน่วยงานรับผิดชอบ,ข้อความ,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอเมือง
D073,T3,2567-สค-535,งบจัดสรร,เงินบาท,679500
D073,T3,2567-สค-535,เบิกจ่าย,เงินบาท,565000
D073,T3,2567-สค-535,จำนวนผู้เข้าร่วม,จำนวนนับ,39
D073,T3,2567-สค-535,กลุ่มเป้าหมาย,รายการ,กลุ่มเปราะบางและผู้ด้อยโอกาส
D073,T3,2567-สค-535,สถานะ,ข้อความ,ดำเนินการแล้วเสร็จ
D073,T3,2567-สค-535,หมายเหตุ,ข้อความ,
D074,T3,2568-พช-738,รหัสกิจกรรม,ข้อความ,2568-พช-738
D074,T3,2568-พช-738,ชื่อกิจกรรม,ข้อความ,กิจกรรมสำรวจข้อมูลแผนพัฒนาท้องถิ่นห้าปี
D074,T3,2568-พช-738,หน่วยงานรับผิดชอบ,ข้อความ,สำนักงานเกษตรอำเภอปาย
